"market","Product","Shares","Prices","x","z"
12,4,0.187119356069273,3.26693232527145,1.59574446484133,0.439020945536934
12,5,0.0502525051470004,2.98559504563205,-1.48707925145661,0.218654962404474
12,6,0.061556188451623,2.99570878888716,-1.3731363259666,0.605180815789442
13,1,0.197838161195881,3.2859514830171,-0.140585090731116,0.626720594167143
13,2,0.176870970655974,3.40219174895699,0.458286795765015,0.66431069122068
13,3,0.0780915024409993,3.23210081600883,0.331348351614688,0.566541682741126
13,4,0.0636728185101061,2.93221100071231,-1.38282837960592,0.335119444183732
13,5,0.0923336453463169,2.98902275315713,-0.0570158712164697,0.319452475467195
13,6,0.117166413222937,3.15236582141737,0.238446743408526,0.500274256234112
14,1,0.193562988372762,3.40359420389122,-0.0326539591996839,0.376285482529958
14,2,0.257924941895818,3.46320760533313,0.492425271195692,0.468362150709997
14,3,0.111419855302959,2.85367021209257,1.64197530741763,0.0519922798350643
14,4,0.0568311698062166,3.08008330250815,-0.579118678000176,0.642946547026219
14,5,0.0743133674618429,3.00496759213527,0.0430639766362301,0.351019853272283
14,6,0.0877625100432774,2.94958150207189,0.109408817265304,0.591192631032636
15,1,0.222401504396141,3.56132736958202,0.279815881604246,1.02639192390842
15,2,0.233586258007273,3.36759063282681,0.326149637348251,0.522097043408658
15,3,0.0989633685044826,2.9264967128622,1.82240802415765,0.398248623061057
15,4,0.081647306737333,3.07287897673735,-0.421803272176961,0.417207767364905
15,5,0.0618995645597714,3.05559393489861,-0.261328539743126,0.442330564330366
15,6,0.09652529965672,2.99354867904486,0.614717868056232,0.437038340964822
16,1,0.245926347144764,3.56792572534523,0.590147910172851,0.547592913959087
16,2,0.168942809644716,3.47052822447538,0.862882146254735,0.991452583112677
16,3,0.109578029370235,2.94409958521867,0.940895566537574,0.386622595277794
16,4,0.0914452473692782,2.97710703376533,-0.924768782990066,0.530109157501399
16,5,0.0655058886927653,3.1072733618872,-1.05794290089653,0.47718478251029
16,6,0.0699423876754737,3.04666601232827,-1.21045920035753,0.681456359809699
17,1,0.185400087423618,3.62615219113793,1.02429530647067,1.02744970380868
17,2,0.165009631993587,3.08608632619389,0.285104425434325,0.133995816786299
17,3,0.0826972905716088,3.241382648313,0.78669575398882,0.995295855185418
17,4,0.106862956755429,3.18256144504679,0.332798694214726,0.689586711161584
17,5,0.149997860680335,2.9517171957785,0.256885342053146,0.201426877446721
17,6,0.0848634525115885,2.96902922396748,0.29462155794154,-0.0998766664533557
18,1,0.338003579598544,3.90272438262653,2.10732266079737,0.570253592632933
18,2,0.177128451962999,3.05670719976446,0.0264442416329773,0.262245442169508
18,3,0.102190177958301,3.01887085744576,0.875803551486937,0.482667954806557
18,4,0.0566188863522199,2.77696151367929,-0.595496082947719,0.210560032510752
18,5,0.103916662245331,2.95230875223783,1.11931071557439,0.538624707782544
18,6,0.0205162063077609,3.12096672138805,-2.51290784943156,0.89288263674104
19,1,0.177031875293711,3.31155058043461,0.154634236517158,0.857893044493396
19,2,0.164453025459717,3.24031632226232,-0.0055785549286678,0.545535995724097
19,3,0.091415693735319,3.41250219617721,0.145025946577721,0.922010904170124
19,4,0.140597742204756,2.98589299122643,-0.0339881758056302,0.0361166008334706
19,5,0.113741797217342,3.18846004385951,0.0805705691285166,0.585080040800068
19,6,0.05556811059645,2.89840063539409,-1.21408385300465,0.489788357026001
20,1,0.224377345469355,3.26857904133443,0.913069835716496,0.0660581000388141
20,2,0.244495511834459,3.57173267375608,1.75412642742771,0.739138246969027
20,3,0.0999580876062298,2.84127864233283,0.76233923318689,-0.110121147441945
20,4,0.0504891191162003,3.05706182026025,-1.42130806430559,0.651738480469624
20,5,0.0522106521701027,3.11719465764407,-1.5394453760844,0.517957971637881
20,6,0.0882442663232834,2.98276183309942,-0.577377885299207,0.5418574714045
21,1,0.16323567476041,3.0246975396699,-0.254224491252723,0.355566874143148
21,2,0.149791014781725,3.19340828964484,-1.43047351653416,0.736017933285039
21,3,0.120593012058252,3.05232685794744,0.562995103228591,0.470962267234873
21,4,0.118667233839704,3.00423537812446,0.521809622578007,0.186540645115859
21,5,0.100268377898906,2.87320862931874,-0.328678385360441,0.434076218635043
21,6,0.114724077881351,3.21926112674033,2.52836062095548,0.604593640917609
22,1,0.242322945977642,3.37958594067581,1.51943183784714,0.301744665065748
22,2,0.151889604957112,3.18180530556656,-0.671115781155457,0.576689332643771
22,3,0.0489400551255933,3.33538355991306,-0.800516791319514,0.923286008897799
22,4,0.088625309881077,3.02409455387818,-0.491150045982847,0.253537656247932
22,5,0.0841249797166152,2.97638676737319,0.163212136168554,0.427499644475295
22,6,0.13636824691802,2.85548833119799,-0.0197434128640254,0.00525396076440371
23,1,0.218916935489215,3.46418648329577,1.78126981512762,0.655564882786783
23,2,0.125025726094358,3.30164317155804,-1.24483233077855,0.542065344331996
23,3,0.114007702315638,2.8442586556561,0.37798006531406,0.0671680951754798
23,4,0.111009371393895,3.06476673408753,-0.349484420981806,0.232016446049916
23,5,0.116653432362035,3.2675187618318,0.0442540257923456,0.919152836526155
23,6,0.112299828004911,3.08746734768232,1.08007233950794,0.211909174249841
24,1,0.191883834455913,3.67819458803005,-0.878844444691359,0.671847370240159
24,2,0.172465999898484,3.19716878646711,0.0862013946491231,0.556334169034044
24,3,0.053758050446694,2.89716419095062,-0.882404918214284,0.262299075876047
24,4,0.167075258175932,3.27758245123209,1.01650406150719,0.685340182285898
24,5,0.0893666262434909,2.81267946757485,-0.190888546159617,0.353055825937793
24,6,0.0961945752582543,2.98665719986385,-0.0251627066005098,0.514169381583307
25,1,0.129834724904403,3.17870664833713,-1.52921818469809,0.354160299977232
25,2,0.277273989887161,3.69500810061114,0.871260183820677,0.624374492474516
25,3,0.0839394870381617,3.08347621215178,0.279146745581022,0.530632684961262
25,4,0.0843921025216361,2.88515362856143,-0.964615171253063,0.357366810534138
25,5,0.122023939356972,2.88823031041286,0.994618485777985,0.0797437749869365
25,6,0.0716135655691037,3.35581998442724,0.47879481285223,1.25912961302484
26,1,0.160123806333637,3.37396811603995,0.135911408926627,0.408572348351743
26,2,0.289455806953604,3.28797926392652,1.2764570871926,-0.161862190204058
26,3,0.0943570783823061,3.07522853977376,1.16387985200369,0.479435575620474
26,4,0.0710924613390735,2.86941722730341,-0.264777605456327,0.272738152912402
26,5,0.0836992606884687,2.98815943380628,0.456424610682482,0.553083490891213
26,6,0.0662948135144772,3.14671843076998,-0.829036418306603,0.984005779806833
27,1,0.179598565605088,3.53248880362199,-0.708899852696221,0.993720605707805
27,2,0.330484000622015,3.63458860273476,1.58879678974027,0.367479909450184
27,3,0.0695125035616741,3.12597559222926,-0.382313670158603,0.703807555288275
27,4,0.0486339790680484,2.9531600834301,-0.632898343599118,0.527966580093331
27,5,0.0675006083564867,3.13490847965098,-0.638134438054945,0.530181627464418
27,6,0.0722055062503146,3.21005350722957,0.0404768565309351,0.8086189082471
28,1,0.112012453077762,3.09076865374158,-1.40957238381849,0.545694159010681
28,2,0.203756160253444,3.29255122754871,-0.367143313657252,0.35857411219759
28,3,0.13697773988465,2.96349825197418,1.54813052494182,0.410967212495415
28,4,0.0904633849445535,3.14915306272081,0.536579553800762,0.613184712667516
28,5,0.0910488070298429,2.97498270822689,-0.496138069514062,0.295132808973458
28,6,0.136022076755946,2.97124389941365,0.751585161399951,0.473209599564073
29,1,0.240761030305188,3.75187328455073,1.830936559123,0.846338749007361
29,2,0.240092898479039,3.72260338628756,1.85910542542225,0.62174039020922
29,3,0.0885191018014405,3.07537700935621,-0.0279375764776559,0.616135178666155
29,4,0.0573546410844075,3.24716032330981,-0.721070946624027,0.861831419088666
29,5,0.0631549000551634,2.79562048091985,-0.0292251667243132,0.111718965255156
29,6,0.0856198301138158,3.08055038092932,-0.520435738878947,0.781323889869834
30,1,0.322499403911715,3.76012338834441,1.29019398420259,0.399994189495156
30,2,0.182234513714621,3.28023351672332,0.889103277354137,0.546590076172627
30,3,0.0413157666522858,2.75620298228809,-1.67752558625264,0.362620647795712
30,4,0.116238901806856,3.24603108353897,1.59917010611007,0.653988025736129
30,5,0.0663292598559706,3.16885595123582,-0.928992553471308,0.835276998174902
30,6,0.0445048294241926,2.85531071269743,-0.497476797843562,0.345629026847685
31,1,0.131626319606727,3.24801136180977,-2.3624353814656,0.67156011708303
31,2,0.325370345138068,4.09667410551849,1.75615900182853,0.85415279114434
31,3,0.0750585424215227,3.09760890789457,0.252518457253502,0.470930446621223
31,4,0.0542687259402564,2.80074822551768,-0.371774292436883,0.341134368031353
31,5,0.0604287819471148,3.21270658364092,0.310882288063723,0.834348560644511
31,6,0.0798011499990576,3.01602601374863,-0.0473467019723498,0.689385746043841
32,1,0.215751127394149,3.47190606482934,-0.550974803846698,0.717200289188624
32,2,0.229062940612975,3.35069621165077,-0.497204999553388,0.318178514235629
32,3,0.0772853242529294,3.09574470223642,-1.53827523643518,0.356345061644354
32,4,0.0831055478189257,2.79607297322581,-0.954455376942803,0.066058726172091
32,5,0.076623264302084,2.79394229103936,-0.755123179399291,0.295905782398432
32,6,0.0374267607475728,3.18511113333342,-2.85101169801097,0.913009709082819
33,1,0.150706905031996,3.20805336761753,-0.304662966303781,0.571438960659919
33,2,0.152895459022992,3.35810444157911,-0.270836477243557,0.693087326477082
33,3,0.0932614662022281,3.38447823390679,1.4172035662812,0.802553384401909
33,4,0.0798054188287702,2.93317478093546,-0.432894110171789,0.412258330909044
33,5,0.102052883768083,3.10200725138282,-0.287626528142067,0.455787044216337
33,6,0.180418702264942,3.0883546343435,0.541329863891607,0.416431598061551
34,1,0.193895009111499,3.09206072392278,-0.749961290167457,0.0864666538138231
34,2,0.271120096981075,3.45175568941918,0.945671505222699,0.257454366008204
34,3,0.140069220579108,3.40548929591643,1.57306196424118,0.665253321371531
34,4,0.0757512936394645,3.02098197940579,-0.191773669901231,0.52471791135511
34,5,0.052629644827389,2.95527603070366,-1.93370357222323,0.973395192602118
34,6,0.0568697850667616,3.04217052238063,-0.122634734477634,0.864831828973966
35,1,0.17907196973292,3.67304174773255,0.143721747114489,1.01328578196709
35,2,0.233801262585226,3.40756156117258,-1.69534492810511,0.366526209619482
35,3,0.0928371955132096,2.99994370091079,0.819174398980473,0.47837636674525
35,4,0.0761895760090926,3.25535472878418,0.238063656719871,0.805070477877231
35,5,0.0475255082791914,3.29012083447828,-0.838721315110722,0.958717740552087
35,6,0.107376578175471,2.87069613035483,-0.855922297153768,0.490693214703866
36,1,0.159116335100522,3.30894866155695,-0.549431403815549,0.961652035910664
36,2,0.274039398631007,3.35109499968955,1.80287533607682,-0.0311734813656935
36,3,0.11115575245329,3.24437698804938,0.899983603052532,0.875908239796955
36,4,0.0974336995612078,3.08357962562371,0.734210917717942,0.565877807415837
36,5,0.107843808270308,3.11496066086738,1.37312681420563,0.535554237583166
36,6,0.0402966697349292,2.91877474836875,-2.62717566338358,0.407918905800661
37,1,0.24978545247478,3.32481447582265,0.159923939628852,0.0811441067652442
37,2,0.301747245688303,3.78987521871704,1.3806853571145,0.51191992208758
37,3,0.0401306240102009,2.98297309934433,-1.41093923792639,0.494151784425247
37,4,0.0618936992664864,2.85668872555323,-1.07197117878363,0.352044346187955
37,5,0.0530780677857162,3.11267759707859,-0.393462787310009,0.646291862979218
37,6,0.0824396655275082,3.13406144293745,0.564258758972761,0.540692844123709
38,1,0.241933822913142,3.47795369379473,-0.0876739098583826,0.803781636190746
38,2,0.171312036564083,3.28948324595222,-1.34554548278648,0.809246269195468
38,3,0.0734435180762156,3.23031776639368,-1.30104531999131,0.631299140295504
38,4,0.0892059779017318,3.4617343869413,1.18969784886227,1.03478214400866
38,5,0.0709688243223614,2.97984585827407,-0.856998898291158,0.502862730503997
38,6,0.089088121467079,3.03508759417157,0.320054317255287,0.561391646025498
39,1,0.166581045330223,3.34129568018363,0.0811292742597317,0.706761541491697
39,2,0.249174316893156,3.4115203250904,-0.333866410064638,0.476160094456082
39,3,0.0777599469281544,2.77977831385953,-1.83843549879405,0.159614925324501
39,4,0.0985417719536278,2.9480677200537,-0.584794785797709,0.42741400031343
39,5,0.0891179179144134,2.99068374222425,-0.0186946333751713,0.335583025167273
39,6,0.0884980497681949,3.0117282902289,0.762779284106399,0.531353458942534
40,1,0.250288635733509,3.44044172101444,0.899119149952975,0.232146048221186
40,2,0.142981218129063,3.09574251116339,-0.423610742600429,0.291971481177618
40,3,0.145960420185724,3.04590457651573,2.2339558573106,0.289191641273331
40,4,0.129670409507643,2.99354778388414,0.978825150590102,0.380743660068908
40,5,0.0824232307794104,2.81839836201232,-0.43254904349476,0.401746140796388
40,6,0.0567063065066146,2.89282821850594,-0.400994007345205,0.407842481974394
41,1,0.167455864923684,3.0934720092273,0.00311931990050039,0.348994921448784
41,2,0.279285643972865,3.38939715667643,1.06853493672143,-0.0593449639567538
41,3,0.0566976591112056,3.00450064398348,-0.493836991599582,0.50068801447329
41,4,0.0573359119601837,3.1241650626484,-1.38390240085464,0.974835362418293
41,5,0.0751318066533824,3.12719638148081,0.197099016043818,0.82222400841707
41,6,0.162931395163938,3.18875671970354,1.84091338872808,0.494784208381191
42,1,0.200515336284754,3.22356042737724,-0.531223620529006,0.281242488401497
42,2,0.246728419334458,3.30139443497882,0.928513065482711,0.24010799949336
42,3,0.0794532726560382,2.89008659095354,0.244816558606114,0.331642817580197
42,4,0.092375426618769,3.18687889362078,0.968990736354905,0.866735749457194
42,5,0.0584206990294799,2.84506177040252,-1.07506022989364,0.494355008760966
42,6,0.113396243797031,3.11828808821407,0.699285337627408,0.530332180327009
43,1,0.219189002319309,3.27365620698982,-0.709950343355608,0.270147422357056
43,2,0.158103626250146,3.40675874129028,-0.398645521683182,0.605723878634766
43,3,0.126132228369419,2.87679331949323,1.6965885728621,-0.13253018534279
43,4,0.0721593230181313,2.81635074179541,-0.736674883501157,0.305089727688089
43,5,0.104925471116382,2.9043331730974,0.541238239836053,0.458874062148373
43,6,0.0754983760711933,3.10944209905768,0.759044935379817,0.870590289139818
44,1,0.205717088247732,3.48511043822607,-0.291331959305809,0.618299822774324
44,2,0.138585123955793,3.06722002931503,-2.12946915071261,0.384113761880233
44,3,0.12162988509357,2.89045945618778,-0.00763465267585353,-0.0299105571393474
44,4,0.0475884097082179,2.82627037197532,-1.51114831834496,0.439217254063398
44,5,0.101765604688778,3.16738078314255,-1.09525915256384,0.652917161900164
44,6,0.0841937038805888,2.81869795999175,-2.15163306834153,0.0115294789035143
45,1,0.207269042657775,3.4078557126999,0.88466948373928,0.697591963733394
45,2,0.215222760273829,3.56358979952642,0.883298633884915,0.88840657694342
45,3,0.133604524574305,2.98449173379646,2.12786546774154,0.254829034673071
45,4,0.0814633258954867,2.87843937754949,-0.481996357550302,0.596525820197712
45,5,0.0925053346856537,2.77182824173177,0.823053084079327,0.191651199796287
45,6,0.0689736288819796,3.02365369681001,-0.821995029011025,0.809980871269347
46,1,0.199822867317346,3.27643573245877,-0.154330536824113,0.293498093179782
46,2,0.205352055711316,3.37737721602786,-1.40434055216266,0.455385713682515
46,3,0.053829263963081,2.9399266236208,-0.816216703939625,0.517268744323254
46,4,0.0914602586527242,2.98166572488009,0.832106126642332,0.420269846408769
46,5,0.0741105549523284,3.04737043518525,-0.647243567739901,0.802952782034438
46,6,0.121877647888155,3.19758516653094,0.776543462579211,0.500553741662717
47,1,0.16120326574197,3.30840913633679,-0.954310915271287,0.697215257315046
47,2,0.257753673115663,3.47880020321825,0.123221100384139,0.361616686481828
47,3,0.0989391234041169,3.05020912941911,-0.0370182907716406,0.442074491866645
47,4,0.102807538138458,2.91603047984547,1.74089696183631,0.143376681204071
47,5,0.0514202208262157,2.9922447750328,-0.589274757555678,0.506354498396255
47,6,0.0806126088111218,2.99086940634021,-1.59029471265832,0.580805596763641
48,1,0.163531193493484,3.24317036336087,0.667252476058785,0.561926830625559
48,2,0.287984507302127,3.44190319452135,1.46373742267308,0.209215665704969
48,3,0.0669215404437725,2.98280593504354,0.0359227037363668,0.547037740575633
48,4,0.0744459760007974,2.99508630518921,0.0509979041051298,0.483561284894945
48,5,0.0869757971995246,3.09618584544728,-0.43485544805885,0.675910687060437
48,6,0.122244470381813,3.12496914127006,0.38842111267022,0.653852139115142
49,1,0.227703591473727,3.40870014593103,0.388488532146473,0.297641243258132
49,2,0.147380309530677,3.2658781757381,-0.91860926919635,0.63287972493684
49,3,0.134597383323792,3.39416498379254,0.700341211728773,0.844531364543329
49,4,0.0619501657161739,3.32883782989085,-1.28161981268612,1.11921714619309
49,5,0.0830560940715769,2.82565506729908,0.348849439302462,0.139265617502654
49,6,0.109496458744256,2.87676040275421,0.38570841591462,0.250766595535419
50,1,0.133270660903576,3.34389321437937,0.549161961897609,0.70942261198581
50,2,0.257822820310912,3.29971849432382,1.11880326574114,0.175814035176718
50,3,0.068126045969902,2.78530487821657,0.306104987263872,-0.0146595087189917
50,4,0.0639273624338036,3.07515090229068,-0.266280829215811,0.671055137160751
50,5,0.160202403742903,3.1472385333872,2.09998602264499,0.453870241070159
50,6,0.109216654857503,3.16197331371415,2.09166294067045,0.773293605423687
51,1,0.136608577709645,2.88869636051822,-1.30498125793666,-0.0561884751386102
51,2,0.232331611197381,3.51090540178437,-0.152085446550752,0.509292468493039
51,3,0.0946308822693786,2.91936202759032,-1.09191936705688,0.225809061328589
51,4,0.0948158589511941,2.91707400478438,0.414226597274824,0.337183221446655
51,5,0.0725456471906845,3.18279969688897,-0.612544422159203,0.757022531332026
51,6,0.0643818511976754,3.65343050215254,-0.644421130419901,1.33659388755539
52,1,0.221562818270597,3.42899656975202,0.886936140300928,0.5867705279678
52,2,0.218687670396052,3.29525820168817,0.256467591209738,0.495870606371577
52,3,0.0566307188042761,3.12582685328517,0.00800236751536373,0.678760288922738
52,4,0.0918186394743126,3.05651615369518,-0.285046305587194,0.50793606090682
52,5,0.137533202743235,3.17054025036221,1.65353582067599,0.683597628471388
52,6,0.0562539106223808,2.90354443144927,-0.494432735664964,0.479777925090374
53,1,0.221729900027967,3.41640874146447,2.33596781290503,0.666963683204229
53,2,0.15647217047449,3.48168069842981,0.216036094031264,0.762923770981811
53,3,0.0900756917966997,3.05737531140749,-0.399267024378918,0.381869513244723
53,4,0.14264855712346,3.31089942517323,1.44899626423049,0.84072016007316
53,5,0.0789035398847744,3.08056470955531,-0.0527115288232261,0.199057760542099
53,6,0.101847355888763,2.92866762993121,0.155070706545668,0.371204534066274
54,1,0.240891124470778,3.30605908281586,0.503163910527081,0.269343429535762
54,2,0.121485899510608,3.27319870791864,-1.8336775389601,0.754356670527819
54,3,0.119990373789548,2.98648334302637,-0.225496659340501,0.521028581060048
54,4,0.0852747227062211,3.28685270633003,0.0601280606987292,0.726732561015088
54,5,0.0631920372698313,3.21647105044021,0.218559907572157,0.671376599357753
54,6,0.0906645336138969,2.94279957795817,0.087844229494498,0.183712973324988
55,1,0.126801191949406,3.04154754223786,-2.26797468261401,0.423309021206763
55,2,0.171962141001572,3.08261124935619,-1.2619433266535,0.176273961279893
55,3,0.158533953998359,3.45288050051136,1.46805265893854,0.830666896475731
55,4,0.109930169869985,3.31542048959553,1.33080272427602,0.754018898404907
55,5,0.0981239441054366,2.96661279320187,-0.999941115302813,0.338737565484482
55,6,0.0630861996248838,2.97248495934331,-1.59982694207991,0.484692493065889
56,1,0.153242302794285,3.10838373128222,-2.03154393658766,0.618352459702935
56,2,0.201024775092718,3.46562553753147,-1.18556740135669,0.900703225416149
56,3,0.10538818031695,3.0872666553111,-0.19682599664484,0.678358739033737
56,4,0.0858289998553094,3.04910401353845,-0.248225574973709,0.599681372724898
56,5,0.0968517480124182,3.44599498439977,0.179412156396404,0.877510273099429
56,6,0.0797957329800392,3.03779989855638,-0.655157946351473,0.701102728664638
57,1,0.198781400840087,3.35189569876962,-0.138073818220197,1.01732652031479
57,2,0.172825702356864,3.10172698675118,0.180612459938995,0.484353056039471
57,3,0.0739986398601056,3.0694971128268,-1.24981429909625,0.668938235449837
57,4,0.0514565828942656,3.03588609032039,-1.33031847920389,0.465465852199669
57,5,0.136805007585217,2.9092456298292,0.410541616025201,0.292054847689908
57,6,0.139524464363166,3.37063156603101,0.576678562117519,0.938886057349995
58,1,0.164941010205003,3.6562678682737,-0.95252072088105,1.04172411712736
58,2,0.234331710520275,3.26352639737008,0.895810938903952,0.179517631363857
58,3,0.0697434623602115,3.04172550594684,0.372625027002802,0.470147715874786
58,4,0.110524141642355,3.00498143813628,1.39110350937153,0.303042476510444
58,5,0.0989505275086202,3.02794943556113,0.259739896426731,0.314056234591454
58,6,0.0917575038287121,2.99298799067929,-0.186993155833799,0.584455433032237
59,1,0.312102249688037,3.60841002775536,1.57766130872075,0.320542897626865
59,2,0.0991970827887567,3.5090900821143,-0.798428262502378,1.05323532596585
59,3,0.0572140902564967,2.71261845558174,-0.266924715936356,0.0712507573632705
59,4,0.164830203205287,3.27619558313616,1.66297076888836,0.285778394697315
59,5,0.0635918461891373,2.98356363004572,-2.25850554904111,0.656729022515967
59,6,0.0726731459312548,2.8219811090964,-1.64446359208782,0.358399526523694
60,1,0.156470741701292,3.24410950821201,-1.24786000625966,0.608175152439921
60,2,0.220719899166318,3.22762315260999,1.0371326733609,0.192920804472515
60,3,0.0754201571029427,2.96840395432859,-0.0124699153780337,0.60997328273155
60,4,0.107470536755625,3.1352698333097,0.362217135928438,0.699100234935836
60,5,0.0630867352553232,2.91610920079724,-1.66344537421511,0.317244677621641
60,6,0.0981785895874316,3.02863383271717,0.457531783503444,0.552036789008348
61,1,0.194419532515465,3.33943313946402,0.398672070012256,0.389978250177237
61,2,0.19520390040174,3.58874157893793,0.0103587144712342,0.591432743398107
61,3,0.0776799452387017,3.03397392888632,-0.556945519426891,0.344269343173115
61,4,0.076948299727546,2.75159678988516,-0.637002609479532,-0.0981901046783037
61,5,0.0759341766721603,3.00552228755044,0.0149167692347312,0.479180083580623
61,6,0.158583018144453,3.09738793930483,1.84482240472472,0.383844832098329
62,1,0.193247363354128,3.15684009602348,0.0267002612260686,0.333514955687975
62,2,0.234312639347929,3.32107080451839,0.841691506302215,0.381058279586387
62,3,0.099673723412887,3.0647900454115,1.22144819739959,0.751201202961809
62,4,0.041200647729258,3.15282152349785,-1.24737697790018,0.989785902105299
62,5,0.0675892822339209,3.09896972601386,-0.844291248563459,1.06469082790237
62,6,0.132800905074253,3.03662626226301,1.92485451323047,0.291564595042621
63,1,0.162244948215358,3.40192840119552,-1.00148802217593,0.995380864718049
63,2,0.213020679807834,3.14656111244488,-1.16032848045976,0.361907327759872
63,3,0.110108109550239,2.8396985630655,-0.448727823461059,0.236028002418247
63,4,0.0956042596456441,3.12679465154371,0.969178394787676,0.677820144524119
